account_id,customer_name,residential_loc
2517,Angela Brown,"(-27.9096895, 40.511834)"
2518,Hannah Montoya,"(-78.2219255, -69.963286)"
2519,Sean Kane,"(35.381604, 41.384023)"
2520,Matthew Guzman,"(53.6077905, -141.021043)"
2521,Richard Reyes,"(-62.454454, 114.510233)"
2522,Andrew Fernandez,"(28.455512, -107.135209)"
2523,Jonathan Walker,"(-30.747663, -64.823074)"
2524,Nicholas Long,"(-31.3547825, 19.113067)"
2525,Kurt Wagner,"(-64.0003645, -160.342008)"
2526,Dylan Foster,"(-21.157971, -173.719780)"
2527,Bradley Duncan,"(67.7057285, 39.654389)"
2528,James Miller,"(-57.7132655, -29.455549)"
2529,Patricia Anderson,"(82.6091595, 136.016301)"
2530,Justin Freeman,"(30.752168, -67.748646)"
2531,Christina Gilbert,"(-64.905860, 2.973273)"
2532,Danielle Jones,"(-26.4587755, 148.443684)"
2533,Erica Glass,"(-58.1154775, -129.797120)"
2534,Michael Henderson,"(-22.8061285, 141.222465)"
2535,Frank Wheeler,"(54.1206035, 157.749243)"
2536,Eric Huerta,"(-25.2506835, -156.286115)"
2537,Wanda Ramos,"(37.7786235, -31.243002)"
2538,Andrew Meyers,"(55.2437525, -90.322301)"
2539,James Todd,"(86.4418245, -176.587327)"
2540,Ashley Brown,"(41.4124295, -63.843392)"
2541,Tammy Melton,"(20.544134, -2.433106)"
2542,Alexis Benson,"(-63.131343, -132.374081)"
2543,Jerry Johnson,"(45.2110615, 132.930894)"
2544,Joshua Harris,"(-28.439906, 129.063052)"
2545,Deanna Webb,"(-15.463538, -179.950118)"
2546,Brenda Hale,"(24.6503175, 7.345832)"
2547,Kevin Alvarado,"(5.8045265, 62.856673)"
2548,Christopher Campbell,"(59.327116, -91.795140)"
2549,Lisa Brown,"(-82.779256, -127.649087)"
2550,Alejandra Price,"(78.364449, 126.931368)"
2551,Samuel Keller,"(-84.265844, 178.253205)"
2552,Alicia Dillon,"(-16.1110105, -76.628391)"
2553,Crystal James,"(-43.810788, -95.735876)"
2554,Ariana Stewart,"(-27.1271675, -155.731200)"
2555,Kim Lopez,"(-41.844944, -74.850581)"
2556,Judith House,"(-33.877952, -73.890325)"
2557,David Moreno,"(-54.3978975, -21.623100)"
2558,James Moore,"(33.709855, -147.103152)"
2559,Harold Garrett,"(87.6133455, 61.305767)"
2560,William Mason,"(-29.4342025, 152.133157)"
2561,Lori Johns,"(-53.891394, -163.093450)"
2562,Robin Johnson,"(-58.357841, -70.390500)"
2563,Diana Hernandez,"(8.419823, 156.688157)"
2564,Mary Miller,"(-9.5784445, 51.832954)"
2565,Tyler Salazar,"(-48.679872, -146.033264)"
2566,Crystal Allen,"(-47.300276, 74.331884)"
2567,Wesley Browning,"(11.4917265, -175.907544)"
2568,Joshua Clark,"(-43.996833, 21.077294)"
2569,Joshua Mcbride,"(-80.569996, 106.168120)"
2570,Ellen Thornton,"(-42.998095, 45.677261)"
2571,Brandy Forbes,"(-60.8681965, -134.458688)"
2572,Brianna Fitzpatrick,"(-47.712202, -66.298698)"
2573,Emily Grant,"(-70.3470275, -97.461627)"
2574,Bailey Stewart,"(21.414899, -121.781866)"
2575,Monica Cannon,"(26.6670045, -56.918520)"
2576,Jennifer Jenkins,"(-45.3889315, -37.117124)"
2577,Timothy Shannon,"(49.656731, 117.961923)"
2578,Denise Maxwell,"(52.5032035, 137.657347)"
2579,Cody Farmer,"(67.201297, -2.806137)"
2580,Debra Bradley,"(31.616069, -95.498045)"
2581,David Mcdaniel,"(69.5230295, 106.070472)"
2582,Michael Woods,"(87.306080, 124.563445)"
2583,Lisa Joseph,"(-32.1286485, 61.086487)"
2584,Samuel Henry,"(24.0545535, -87.585720)"
2585,Corey Johnson,"(74.0003075, 58.948247)"
2586,Alexis Nelson,"(-15.0594275, -10.493638)"
2587,Patrick Mcneil,"(-20.145400, 145.494801)"
2588,Andrea Ho,"(-32.515326, -169.247685)"
2589,Dr. Katherine Nguyen,"(-37.314268, 37.870892)"
2590,David Sullivan,"(-10.668138, 21.609055)"
2591,Nicolas James,"(53.7331565, 69.574312)"
2592,Logan Newton,"(-65.565732, 132.138102)"
2593,Kelly Liu,"(-59.0366365, -111.936075)"
2594,Kelly Hayes,"(-75.560268, -56.660447)"
2595,Amanda Forbes,"(53.221829, -119.245064)"
2596,Jennifer Moss,"(60.341262, 77.333867)"
2597,Kelli Mccoy,"(15.9265225, 168.781023)"
2598,Eddie Sanders,"(65.8703595, -107.405310)"
2599,Ronald Murray,"(-75.8180995, 98.074669)"
2600,Louis Brown,"(-41.7372925, 109.387043)"
2601,Brenda Gallegos,"(-27.7765465, -112.124986)"
2602,Nathan Wilson,"(-25.4458605, -152.749413)"
2603,Teresa Horton,"(46.4768745, 145.827705)"
2604,Jason Hayes,"(55.940440, -140.178711)"
2605,Kevin Marquez,"(-25.174251, 109.374969)"
2606,Jesse Wright,"(58.250810, -135.134833)"
2607,Susan Hogan,"(1.029672, 101.897960)"
2608,Becky Wilson,"(54.3019015, -129.782957)"
2609,Jack Mills,"(-20.2985265, -39.801426)"
2610,Richard Hunt,"(-0.859066, 114.692433)"
2611,Jamie James,"(-53.4444735, -84.270516)"
2612,Susan Cunningham,"(-78.1838575, 49.630804)"
2613,Brittany Melton,"(41.669832, -69.780203)"
2614,Michael Barnes,"(-52.496232, -61.615765)"
2615,Randy Griffin,"(80.791895, -132.012819)"
2616,Autumn Anderson,"(49.0375045, -100.638549)"
2617,Marcus King,"(77.7292225, 57.483584)"
2618,Scott Stephens,"(-70.8242515, 46.625241)"
2619,Stephen Young,"(80.1490145, 113.521437)"
2620,Karen Ortiz,"(-68.4830515, -7.212169)"
2621,Kyle Sanchez,"(33.721688, -91.612455)"
2622,Lisa Grant,"(-15.8282585, 1.291369)"
2623,Amber Hernandez,"(-81.957641, -162.226288)"
2624,Amanda Nash,"(-86.905043, -165.331719)"
2625,Sara Evans,"(88.4779395, -167.003855)"
2626,Amber Butler,"(-81.8536785, -135.099448)"
2627,Michael Carr,"(-3.430476, -91.457139)"
2628,Linda Cobb,"(81.0039075, 134.520744)"
2629,Jesse Riley,"(-68.2397625, -135.636959)"
2630,Anna Evans,"(-38.8839785, 78.116729)"
2631,James Jones,"(-63.623372, 55.675084)"
2632,Joshua Carter,"(54.695123, 167.649532)"
2633,Michael Hill,"(9.734374, -149.265443)"
2634,Kelly Dominguez,"(79.341441, 144.737524)"
2635,Ashley Blair,"(-83.0632885, -99.590026)"
2636,Victoria Webb,"(4.848130, -12.043142)"
2637,Taylor Andersen,"(11.7491325, -118.175260)"
2638,Lee Stewart,"(45.296863, 166.607637)"
2639,Whitney Gomez,"(-12.190818, -23.159644)"
2640,Justin Stone,"(-19.990941, -94.490177)"
2641,Katherine White,"(-67.1721315, 113.010845)"
2642,Michelle Krause,"(-50.2866885, 142.309535)"
2643,Alexander Garrett,"(89.3534235, 129.444344)"
2644,Ryan Marsh,"(54.958731, 75.968423)"
2645,Mrs. Felicia Castro DDS,"(-12.9096855, 83.678339)"
2646,Curtis Campbell,"(50.1829435, -138.873606)"
2647,Elizabeth Hunter,"(-49.579727, -85.658378)"
2648,Aaron Jennings,"(-12.428275, 89.195354)"
2649,Nathaniel Gilbert,"(76.8742325, -157.204549)"
2650,Christopher Rivera,"(-5.680763, 23.713123)"
2651,Michael Hendricks,"(35.8625115, -158.319453)"
2652,Maria Olson,"(46.1353465, 53.372374)"
2653,Stephanie Herrera,"(35.4433195, -165.906409)"
2654,Richard Gutierrez,"(-78.149538, 141.699305)"
2655,Sandy Evans,"(-76.8860835, -178.499130)"
2656,Emily Herrera,"(87.7142355, -39.723525)"
2657,Michael Marsh,"(-24.068805, 22.881228)"
2658,Heather Montes,"(2.7047655, 161.808486)"
2659,Andre Terrell,"(1.667794, -132.385695)"
2660,Sarah Duncan,"(7.0304885, 96.966713)"
2661,Kurt Hancock,"(-16.158959, 104.560495)"
2662,Michele Edwards,"(-49.7457925, 37.531155)"
2663,Jason Crawford,"(11.3937555, 122.259132)"
2664,Jesse Sampson,"(-56.9979195, -53.404885)"
2665,Eric Rodriguez,"(20.856435, -99.859640)"
2666,Paula Gentry,"(-17.6809965, 94.707488)"
2667,Alexander Webb,"(-28.838391, -7.320614)"
2668,Cheryl Mclean,"(9.204697, 175.045570)"
2669,Kelly Rowe,"(-76.8472235, 16.607843)"
2670,Shane Short,"(-6.7510875, -88.605427)"
2671,Megan Anderson,"(64.840332, 21.501358)"
2672,Julia Reeves,"(-78.7597615, 116.644436)"
2673,April Randolph,"(-79.4300865, 155.553396)"
2674,Linda Miller,"(36.102716, -151.526127)"
2675,Angel Meyer,"(19.181265, -68.375671)"
2676,Emily Lane,"(-25.470839, 40.215569)"
2677,Steven Flores,"(71.6256635, 149.750841)"
2678,Donald Flores,"(59.8574155, 66.973318)"
2679,Bruce Hernandez,"(75.917566, 10.630550)"
2680,Adrian Dean,"(-85.438111, 155.221196)"
2681,Christine Bell,"(80.7907095, 102.298435)"
2682,Charles Bush,"(-40.4021385, -112.479528)"
2683,David Jones,"(-72.6820145, -147.405617)"
2684,Gina Wallace,"(-18.1101165, -154.774262)"
2685,John Lowe,"(-57.140694, 30.279755)"
2686,Anthony Simmons,"(-22.135460, 103.776975)"
2687,Kyle Watkins,"(-56.6430155, 118.389329)"
2688,Melissa Jensen,"(52.0801035, -177.330821)"
2689,Robert Marquez,"(-19.775186, 155.854849)"
2690,Kim Beltran,"(-20.5660485, 165.625373)"
2691,Julie Anderson,"(-42.367452, 113.924835)"
2692,Tamara Mcdonald,"(37.1422445, 87.601812)"
2693,Michael Mckinney,"(-23.155456, 96.844655)"
2694,David Walker,"(-37.962122, 22.984405)"
2695,Lisa Durham,"(-39.618960, 103.640337)"
2696,Michael Ortega,"(83.8770705, -145.551181)"
2697,Sonya Chavez,"(17.2959915, -36.226270)"
2698,John Bell,"(-24.977633, -96.859671)"
2699,Christopher Tate,"(-72.409275, -104.032256)"
2700,Bethany Garcia,"(17.3963665, 152.363191)"
2701,Rebecca Nguyen,"(-10.7709765, -88.264259)"
2702,Rebecca Patel,"(50.049078, 126.779005)"
2703,Jason Oliver,"(83.190818, 179.432486)"
2704,Valerie Reyes,"(89.0408025, -14.914021)"
2705,Robert Garza,"(19.4253555, -20.234341)"
2706,Jessica Cobb,"(-47.428052, -168.881739)"
2707,Cynthia Bates,"(-24.846361, 45.378253)"
2708,Timothy Andrews,"(-54.966387, 17.706211)"
2709,Mr. Joel Peters,"(51.8201005, 51.331795)"
2710,Casey Blanchard,"(-32.5885495, -124.115556)"
2711,Brian Cervantes,"(-6.8964015, -44.789100)"
2712,Jamie Snyder,"(-67.9431215, 68.015721)"
2713,Ann Montoya,"(-79.0535095, 29.478489)"
2714,Stephanie Fields,"(-11.717426, 159.105020)"
2715,Charles Hernandez,"(14.657845, -95.887356)"
2716,Jean Lane,"(5.2076345, 20.609846)"
2717,Michael Stewart,"(-11.9894645, -157.280054)"
2718,Susan Torres,"(-39.912874, 36.508860)"
2719,Jessica Haas,"(-28.507059, 18.130930)"
2720,Brandon Smith,"(1.249456, 111.772808)"
2721,Mrs. Bethany Phillips,"(-39.814566, -22.249553)"
2722,Joshua Brown,"(-38.5484255, -167.510182)"
2723,Samantha Howard,"(89.493226, -134.577037)"
2724,Sharon Young,"(36.119580, 22.545897)"
2725,Jennifer Flores,"(-7.3944985, 40.756822)"
2726,James Gardner,"(-14.8950775, -23.984903)"
2727,Karen Lopez,"(47.7020595, 129.081635)"
2728,Tim Larsen,"(52.3660715, 91.235952)"
2729,Zachary Santiago,"(-83.962354, -58.738904)"
2730,Benjamin Smith,"(-60.749881, 17.768101)"
2731,Katelyn Kim,"(-25.188034, 118.548717)"
2732,Angela May MD,"(44.478064, 98.500125)"
2733,Richard Munoz,"(-42.0964505, -32.127929)"
2734,Christopher Hicks,"(-0.999895, -107.923015)"
2735,Joanna Kelly,"(35.0057465, 147.542384)"
2736,Larry Lane,"(-73.483145, 2.497998)"
2737,Cynthia Shaw,"(-79.9226695, -24.470544)"
2738,Joshua Richardson,"(81.5520775, -149.117347)"
2739,Laura Bush,"(-11.784284, -51.786041)"
2740,John Vaughn,"(-35.067403, -63.964228)"
2741,Nicholas Terrell,"(-33.9138545, 10.623245)"
2742,Dr. Julie Miller,"(-37.8352285, 102.508200)"
2743,Ann Kennedy,"(-20.819596, 135.208484)"
2744,Toni Miller,"(-5.4230185, -114.404886)"
2745,Rebecca Edwards,"(15.956842, -60.879715)"
2746,Greg Osborne,"(-52.0389115, -125.144860)"
2747,Jose Harrison,"(-65.825340, -129.225496)"
2748,Jennifer Yu,"(71.0224005, 64.138779)"
2749,Donna Johnson,"(51.2538005, 70.423447)"
2750,Nicole Acosta,"(-56.773382, 112.260669)"
2751,Amy Kennedy,"(-77.0264255, 145.588850)"
2752,Anthony Mooney,"(-36.6836485, -50.562398)"
2753,Lori Mitchell,"(69.267508, -130.919968)"
2754,Jonathan York,"(79.3488415, -73.704846)"
2755,Casey Campbell,"(42.226221, -63.615912)"
2756,Alexis Rodriguez,"(-53.8398745, 37.429768)"
2757,Kevin Hernandez,"(82.880012, -6.579869)"
2758,Robert Green,"(-29.409391, -158.948680)"
2759,Kari Lloyd,"(19.1584535, -161.339726)"
2760,Grace Miller,"(-69.3732545, -134.975167)"
2761,Timothy Moore,"(74.248989, 91.058844)"
2762,Wyatt Townsend II,"(43.3228715, -4.206417)"
2763,Mark Clark,"(14.5128405, -128.832017)"
2764,Haley May,"(33.940173, 88.802410)"
2765,Audrey Jackson,"(19.3062455, 116.647925)"
2766,Eric Reese,"(50.787437, -175.499974)"
2767,Kim James,"(-87.1352725, -80.770785)"
2768,Karen Thomas,"(-33.976567, -165.735737)"
2769,Alexandra Ho,"(-82.1084745, 134.654827)"
2770,Michael Nixon,"(-61.345646, -0.369178)"
2771,Amanda Hardin,"(21.4068045, -119.862605)"
2772,Tina Reynolds,"(57.569824, -111.330446)"
2773,Shannon Rogers,"(70.308758, 101.250427)"
2774,Brett Pena,"(-86.4780725, -48.796355)"
2775,Raymond Curry,"(11.2783155, -0.764595)"
2776,Leah Lee,"(36.7748215, 161.897344)"
2777,Michael White,"(43.506818, -38.326665)"
2778,Megan Decker,"(-13.8585035, 140.013779)"
2779,Brent Garcia,"(-57.8680225, 43.075717)"
2780,Daniel Campbell,"(-89.174802, 153.428029)"
2781,Alexander Davis,"(-32.634870, 30.325305)"
2782,Mary Houston,"(8.7587055, 147.353076)"
2783,Margaret Erickson,"(2.822986, -108.098866)"
2784,Scott Anderson,"(-74.4454955, -139.062552)"
2785,Stephanie Knight,"(-6.4554085, 144.104356)"
2786,Stephanie Dominguez,"(-70.9645205, -113.871653)"
2787,John Mayer,"(51.186692, 163.215386)"
2788,Tammy Hill,"(64.357959, -26.006003)"
2789,Steven Carrillo,"(-60.779153, 109.496542)"
2790,Christopher Jones,"(-11.551485, -58.750880)"
2791,Janet Cook,"(-27.8975895, 33.138899)"
2792,Tyler Baker,"(52.2408675, 76.273658)"
2793,John Mcfarland,"(2.0600175, -165.839413)"
2794,Cassandra Vasquez,"(67.452719, -105.217289)"
2795,Randy Robinson,"(19.328131, -75.468049)"
2796,Susan Baldwin,"(-44.2047275, -95.347214)"
2797,Benjamin Duncan,"(-32.129182, 145.648894)"
2798,Jeremy Mosley,"(71.5886365, 91.577543)"
2799,Martin Fitzpatrick,"(-50.3031405, -140.539153)"
2800,Deborah Graves,"(-25.537269, 62.285512)"
2801,Laura Robertson,"(-16.174971, -0.045557)"
2802,Katherine Graham,"(0.6492275, 44.556449)"
2803,Priscilla Floyd,"(-69.3990205, -130.487220)"
2804,April Finley,"(-21.5094105, -160.413412)"
2805,Karen Bradley,"(-11.0938305, -110.178621)"
2806,Heather Maldonado,"(49.500602, 107.819197)"
2807,Mark Benjamin,"(19.3197835, -156.993240)"
2808,Joseph Woodward,"(8.4717785, 158.485278)"
2809,Joe Miranda,"(-84.294617, 1.189537)"
2810,Cassandra Williams,"(-26.206676, 84.342096)"
2811,Connor Dominguez,"(16.165297, 50.140196)"
2812,Lydia Howard,"(26.8690785, -155.111524)"
2813,Mark Moss,"(49.409068, -128.468265)"
2814,Corey Cortez,"(-58.723875, -110.858303)"
2815,Katherine Brown,"(24.4920135, -170.353059)"
2816,Elizabeth Ferguson,"(-78.683160, -76.416894)"
2817,Joann Forbes,"(-75.132043, 99.310613)"
2818,Anthony French,"(-35.4586905, 13.983325)"
2819,Bruce Roman,"(14.8481355, 33.583521)"
2820,Judy Gregory,"(73.055052, -132.551486)"
2821,Brittany Riley,"(-82.6798935, 27.384708)"
2822,Amanda Thomas,"(-48.6631365, 64.613824)"
2823,Kaitlin Hardin,"(-70.4902695, -7.998258)"
2824,Michael Anderson,"(-32.862587, -126.342040)"
2825,Anthony Parker,"(-42.8873885, -62.637832)"
2826,Joy Jackson,"(-21.810169, 2.822478)"
2827,Sabrina Rodriguez,"(5.5080845, -152.054758)"
2828,Robert Walker PhD,"(25.371799, 93.307999)"
2829,Robert Hendrix,"(57.7177205, -81.535782)"
2830,Erika Daugherty,"(27.102406, 127.112445)"
2831,Brenda Copeland,"(-60.8012875, 80.589688)"
2832,Pamela Watkins,"(78.142140, 80.527428)"
2833,Bryan Thomas,"(23.9437525, 121.383685)"
2834,Michael Tran,"(82.9129495, -103.444466)"
2835,Timothy Williams,"(76.746379, -66.796145)"
2836,Ryan Salazar,"(50.7922855, -38.382550)"
2837,Alexis Tucker,"(-12.046124, -158.341640)"
2838,Christopher Davis,"(-58.907505, -50.023489)"
2839,Stacie Butler,"(-8.393960, 117.711412)"
2840,Patricia Schwartz,"(-88.668826, 103.365770)"
2841,Mark Mills,"(30.1060795, -75.809897)"
2842,Todd Bishop,"(1.968478, -19.776107)"
2843,Christopher Porter,"(-26.2665315, 76.026693)"
2844,Lori Patton,"(89.0751145, 115.433734)"
2845,Aaron Young,"(51.8971195, -106.719659)"
2846,Joseph Davis,"(19.375973, -155.239203)"
2847,Philip Fernandez,"(-33.1022195, -54.507789)"
2848,Randy Hopkins,"(83.177263, 20.952179)"
2849,Cory Hogan,"(74.955880, -113.354385)"
2850,Tracy Wells,"(-75.665456, -124.984293)"
2851,Michael Williams,"(89.053360, 18.944402)"
2852,Dominique Hamilton,"(31.207704, -170.307240)"
2853,Robert Chang,"(72.5865385, -154.503324)"
2854,Patrick Buckley,"(46.2040095, 17.698858)"
2855,Richard Washington,"(61.521554, 131.838046)"
2856,Steven Griffith,"(-72.5946655, -24.656614)"
2857,Erika Gonzalez,"(-13.2906995, 128.210876)"
2858,Erika Maxwell,"(-41.2043305, -171.531783)"
2859,Brent Rojas,"(31.630234, -42.966915)"
2860,Jaime Walker,"(66.470787, -91.093619)"
2861,John Zamora,"(18.140582, 140.968471)"
2862,Timothy Gibson,"(63.7564415, 154.886959)"
2863,Chad Cortez,"(78.0305195, 45.881950)"
2864,Vanessa Harris,"(77.6336215, 127.474161)"
2865,Michael Brown,"(10.896296, 172.601354)"
2866,Samuel Ellis,"(-10.432599, 116.727784)"
2867,Greg Tanner,"(82.2682715, 144.624392)"
2868,Rachel Little,"(71.144672, 64.921723)"
2869,Carolyn Cordova,"(-65.9335055, 100.360656)"
2870,Angelica Vincent,"(-10.6645675, -102.056517)"
2871,Zachary Vargas PhD,"(53.6839975, 16.591655)"
2872,Nicholas Fitzgerald,"(65.4991795, 26.211492)"
2873,Garrett Riley,"(80.9335245, 125.351346)"
2874,Leslie Hernandez,"(-23.3741005, -101.116561)"
2875,Abigail Baird,"(-1.3213255, 123.514535)"
2876,John Mack,"(-62.366185, -21.941176)"
2877,Joseph Mendoza,"(-84.289476, 88.670808)"
2878,Samantha Chavez,"(-6.894183, 125.738070)"
2879,Justin Smith,"(76.1034625, -75.604922)"
2880,Tiffany Anderson,"(-42.9906015, -77.792808)"
2881,Matthew Davis,"(-60.913711, -80.703257)"
2882,Eric Warner,"(-30.131401, -21.928210)"
2883,Nicole Johnson,"(-52.072159, 50.787165)"
2884,Raymond Sawyer,"(18.504879, 122.749632)"
2885,Richard Wood,"(60.2832565, -150.594227)"
2886,Mark Dalton,"(19.4731065, 154.050673)"
2887,Steven Cook,"(-83.8365425, 119.524870)"
2888,Jeffery Nelson,"(36.9639455, -96.784572)"
2889,Kimberly Norton,"(16.8356435, 163.725951)"
2890,Angela Gilmore,"(-58.400674, 65.447447)"
2891,Amy Dougherty,"(22.1264715, -163.614523)"
2892,Stacy Rodriguez,"(82.318370, 57.291223)"
2893,Manuel Diaz,"(-43.3151485, -64.085892)"
2894,Justin Jones,"(-6.918755, 121.538730)"
2895,Christine Zavala,"(-28.767093, 99.169533)"
2896,Brian Mendoza,"(72.8681325, -61.675073)"
2897,Lauren Haley,"(-2.549612, 179.782194)"
2898,Patrick Perez,"(87.8501185, 143.411091)"
2899,Derek Frazier,"(7.1204095, 169.067877)"
2900,Arthur Reed,"(-24.512006, 99.284825)"
2901,Mr. Bryan Mckinney,"(-52.815499, 172.863332)"
2902,Kim Carter,"(60.6334385, -170.605152)"
2903,Rebecca Dougherty,"(-13.576044, -178.350607)"
2904,Teresa Jones,"(2.525107, 38.759959)"
2905,Judith Miller,"(88.1291755, -116.753774)"
2906,Donna Frye,"(-51.759686, 124.012729)"
2907,Donald Terry,"(73.7475115, 53.081545)"
2908,Shaun Meyer DDS,"(1.6276865, -163.926143)"
2909,Wayne Weaver,"(57.438762, -100.949853)"
2910,Gregory Wallace,"(19.046784, 137.028785)"
2911,Dorothy Brown,"(6.293755, 112.326437)"
2912,Crystal Meza,"(-50.6440685, 53.080129)"
2913,Jennifer Cooper,"(87.413988, -37.171642)"
2914,Erin Watkins,"(-64.9019845, 115.608612)"
2915,Sarah Wallace,"(12.658815, 127.580474)"
2916,Carlos Clarke,"(11.5480895, 5.068759)"
2917,David Washington,"(19.233083, 158.418103)"
2918,Patricia Williams,"(-70.456784, -63.696523)"
2919,Jesus Jackson,"(-85.9914275, 121.610889)"
2920,Michelle Mitchell,"(39.366850, 48.682208)"
2921,Sara Schwartz,"(-63.625472, -101.768481)"
2922,Brittany Young,"(-38.920327, 103.738765)"
2923,Eugene Martinez,"(-5.793226, 126.825494)"
2924,Cody Hart,"(0.423150, -115.475667)"
2925,Evan Cooper,"(-22.372912, -76.898827)"
2926,Joshua Martin,"(-18.315101, 34.034588)"
2927,Thomas Sullivan,"(55.349232, -100.031981)"
2928,Mr. Jimmy Flores Jr.,"(-25.414215, 135.471365)"
2929,Vanessa Rivera,"(-6.5856405, 93.284074)"
2930,Kara Roberts,"(-17.0120095, 156.103353)"
2931,Veronica Berry,"(-79.1117005, -164.186951)"
2932,Keith Meadows,"(-45.9106945, 76.848346)"
2933,Michael Dennis,"(-29.941678, -179.474844)"
2934,Brenda Pierce,"(-88.251592, 178.477477)"
2935,James Randall,"(47.948606, 53.135199)"
2936,Brandon Brown,"(71.166618, 29.740958)"
2937,Lauren Walker,"(14.498242, -146.389219)"
2938,Diana Johnson,"(-75.1955405, -117.302098)"
2939,Jill Powers,"(13.934834, 90.528893)"
2940,Jorge Lee,"(-35.7602865, -139.704219)"
2941,Larry Harding,"(-68.1992555, 178.798911)"
2942,Heather Hernandez,"(-38.102598, 148.505869)"
2943,Jaclyn Watson,"(-0.116810, -166.317668)"
2944,Gregory Madden,"(-77.1376075, -144.447101)"
2945,Anita Luna,"(10.714684, 103.367115)"
2946,Willie Lara,"(-74.971305, 148.601300)"
2947,Robert Waller,"(84.022733, -30.080367)"
2948,Steven Taylor,"(-68.4971295, -22.678260)"
2949,Angelica Clark,"(79.0772985, 145.630293)"
2950,Sean Hatfield,"(-70.360511, -7.453562)"
2951,Tyler Avila,"(-75.417637, 63.276020)"
2952,Jason Rocha,"(19.4655745, -84.872271)"
2953,Justin Page,"(78.9901155, 100.143384)"
2954,Breanna Lopez,"(-37.4136255, 132.707136)"
2955,Julian Williams,"(29.001092, 164.710432)"
2956,Sandra Torres,"(20.3632005, 156.606078)"
2957,Julie Johnson,"(-51.439751, -152.995837)"
2958,Dennis Blanchard,"(8.8811685, -61.614184)"
2959,Kaitlyn Valdez,"(81.1283775, -29.783397)"
2960,Jennifer Vasquez,"(-17.4898095, -170.970957)"
2961,Danielle Wilson,"(42.947705, 56.571925)"
2962,Zachary Jones,"(28.8350195, 141.497472)"
